date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,rain_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum
2002-05-11,40.805,25.655,33.752914,45621.793,41606.797,0.0,0.0,13.75558,66.322044,26.95
2002-05-12,41.505,23.805,33.580006,45652.586,42066.637,0.0,0.0,13.910169,79.631836,27.36
2002-05-13,42.405003,25.855,34.65708,45682.965,41745.418,0.0,0.0,16.746773,87.84138,27.33
2002-05-14,42.855003,24.305,34.034172,45712.895,41980.223,0.0,0.0,19.694992,128.97844,27.01
2002-05-15,38.605003,27.455,32.477917,45742.35,40638.797,1.9000001,2.0,16.75064,156.15912,20.48
2002-05-16,40.755,26.555,33.602917,45771.297,40045.957,0.0,0.0,13.441071,329.5565,24.55
2002-05-17,42.005,28.855,35.146664,45799.71,41334.957,0.0,0.0,16.434305,210.69963,23.59
2002-05-18,40.655003,28.555,33.477917,45827.55,41213.957,1.4000001,2.0,16.800856,200.86348,25.29
2002-05-19,38.405003,27.605,31.644587,45854.793,40580.137,6.1000004,2.0,15.188415,226.75336,23.71
2002-05-20,37.455,27.105,31.780005,45881.41,40506.82,0.2,1.0,13.684735,216.3912,24.56
2002-05-21,36.155003,26.955,31.140419,45907.36,40859.965,0.0,0.0,15.876775,184.77876,21.12
2002-05-22,37.855003,25.405,31.684166,45932.613,40742.68,0.6,2.0,20.345573,26.1225,24.3
2002-05-23,38.205,25.405,31.752922,45957.137,40963.45,0.1,1.0,13.450708,206.50185,23.25
2002-05-24,37.755,26.105,31.890419,45980.902,36564.08,0.0,0.0,12.72283,6.38145,19.36
2002-05-25,39.605003,25.505,32.80917,46003.87,41226.402,0.0,0.0,17.418196,11.623756,25.69
2002-05-26,41.155003,26.055,34.352917,46026.016,42249.965,0.0,0.0,13.0447235,14.066437,25.65
2002-05-27,41.055,26.955,34.33417,46047.3,42497.316,0.1,1.0,12.738099,178.41768,25.02
2002-05-28,41.055,28.205,33.882084,46067.715,41118.64,2.1000001,2.0,21.542923,202.59361,24.72
2002-05-29,39.355003,27.755,33.148754,46087.453,40413.074,0.0,0.0,19.486609,194.94656,22.97
2002-05-30,40.355003,27.105,33.50917,46106.523,42279.31,1.2,2.0,14.973577,152.44727,24.41
2002-05-31,40.505,27.605,33.588337,46124.9,41691.73,1.5,3.0,16.78156,230.19449,24.09
2002-06-01,41.455,26.555,33.273754,46142.57,41460.277,0.2,1.0,16.363178,237.81068,25.97
2002-06-02,41.505,26.555,33.694584,46159.52,42763.934,0.0,0.0,15.596767,220.26428,25.98
2002-06-03,40.205,27.505,32.494587,46175.73,41243.633,0.0,0.0,24.967497,194.26736,25.5
2002-06-04,33.205,26.055,29.594582,46191.18,17819.746,0.2,1.0,21.24,160.30942,14.14
2002-06-05,35.705,24.505,29.384169,46205.855,40694.555,4.0,3.0,13.18308,206.6812,22.45
2002-06-06,37.805,24.905,31.434168,46219.74,40649.19,0.90000004,3.0,12.224107,322.45697,23.85
2002-06-07,40.305,25.655,32.34875,46232.812,39345.684,0.0,0.0,21.26744,232.90392,23.01
2002-06-08,38.805,25.805,32.04875,46245.055,43154.055,0.0,0.0,14.77755,194.8848,26.19
2002-06-09,39.155003,26.305,32.646667,46256.457,42184.305,0.6,2.0,14.917212,228.90056,24.03
2002-06-10,38.305,26.305,31.175835,46266.996,35021.844,1.2,3.0,19.008545,228.59477,22.15
2002-06-11,36.355003,25.905,30.455,46276.656,40658.344,0.0,0.0,18.079027,166.97462,21.1
2002-06-12,37.055,24.605,30.8925,46285.42,42684.098,0.0,0.0,17.84816,220.96109,25.36
2002-06-13,40.155003,25.455,32.44875,46293.277,42311.316,0.1,1.0,20.418695,283.215,25.74
2002-06-14,39.555,24.605,32.077923,46300.203,42311.625,0.0,0.0,21.077686,236.4552,25.93
2002-06-15,36.605003,25.455,29.95292,46306.188,41206.203,1.4000001,2.0,19.486609,202.27031,24.51
2002-06-16,32.805,23.005,28.059168,46311.22,39601.332,6.0,4.0,14.764389,175.73355,20.68
2002-06-17,33.905003,24.555,28.759169,46315.277,41223.562,2.2,4.0,15.7908325,226.7848,22.51
2002-06-18,34.805,24.455,28.507082,46318.4,41742.586,5.2999997,8.0,14.77755,278.24197,24.17
2002-06-19,35.355003,25.055,29.475836,46320.59,42078.164,0.0,0.0,18.72346,252.77838,24.63
2002-06-20,34.505,24.155,29.102915,46321.86,42077.438,0.3,2.0,12.783802,206.0067,23.58
2002-06-21,34.305,24.105,29.3925,46322.223,42172.445,0.6,1.0,14.81259,179.57874,23.43
2002-06-22,36.755,25.005,30.238337,46321.67,41189.47,2.0,2.0,14.021525,215.52402,24.26
2002-06-23,35.805,24.305,29.105001,46320.215,39219.32,8.5,6.0,16.08761,227.12941,23.8
2002-06-24,31.905,25.105,28.263336,46317.867,40885.598,12.1,7.0,15.716793,230.93652,19.08
2002-06-25,30.055,23.105,26.352915,46314.633,11235.772,20.699999,9.0,18.25026,226.20055,11.65
2002-06-26,31.805,22.755,27.734167,46310.516,41283.418,6.499999,10.0,10.829958,217.87505,22.89
2002-06-27,31.905,24.755,27.880003,46305.527,34909.547,3.6999998,7.0,9.6932955,249.55931,19.27
2002-06-28,32.255,23.655,27.87375,46299.67,41605.777,5.2,6.0,16.343367,254.98366,23.62
2002-06-29,33.555,25.105,28.990417,46292.96,42381.367,0.0,0.0,15.379206,233.30467,22.67
2002-06-30,32.555,24.805,28.480001,46285.402,41988.105,3.0,3.0,13.089354,200.80246,23.39
2002-07-01,33.055,24.355,28.750834,46277.004,42753.22,0.0,0.0,15.124284,210.53307,24.41
2002-07-02,30.155,23.355,26.390413,46267.773,21950.86,16.699999,9.0,16.323528,308.56198,13.5
2002-07-03,30.805,23.805,26.738335,46257.727,36510.754,5.7999997,5.0,13.004922,277.52142,17.76
2002-07-04,31.255,24.005,27.590418,46246.867,33003.664,0.90000004,5.0,13.684735,213.44963,19.99
2002-07-05,31.105,23.955,27.367502,46235.207,41971.79,0.3,1.0,13.207634,176.38724,21.15
2002-07-06,32.355,22.305,27.532084,46222.754,42660.824,3.3000002,5.0,13.755579,230.5463,24.69
2002-07-07,31.855,23.205,27.727919,46209.492,35772.21,5.2999997,4.0,18.391737,249.04413,19.89
2002-07-08,31.805,22.605,27.867502,46195.297,40947.34,9.199999,5.0,10.163227,268.29605,22.11
2002-07-09,34.205,24.205,29.044588,46180.176,42446.035,0.2,1.0,16.489416,271.07187,23.94
2002-07-10,31.955,22.955,27.607086,46164.152,40120.297,0.70000005,4.0,22.539564,248.05879,23.09
2002-07-11,31.655,24.805,27.932083,46147.25,40759.973,0.70000005,3.0,15.7908325,230.95332,21.63
2002-07-12,31.355,24.605,27.309164,46129.504,37808.7,6.1,11.0,12.88981,218.73654,20.6
2002-07-13,32.305,22.855,27.340416,46110.94,40029.64,6.9,5.0,13.18308,239.87302,22.25
2002-07-14,34.055,25.005,28.33625,46091.586,37689.297,0.6,2.0,14.113652,229.1597,21.89
2002-07-15,29.505,23.055,26.094584,46071.47,36800.73,29.300001,13.0,18.514643,238.42719,16.11
2002-07-16,28.155,22.955,25.521667,46050.613,18252.422,12.200001,11.0,13.684735,240.94548,12.77
2002-07-17,28.955,22.705,25.555,46029.055,32084.89,10.9,7.0,11.183201,265.89825,15.68
2002-07-18,30.705,23.305,26.650831,46006.816,40323.168,1.7,6.0,14.417988,256.1909,19.81
2002-07-19,31.205,23.405,27.248749,45983.926,41942.15,0.2,1.0,14.4,202.7123,22.76
2002-07-20,31.505,22.205,26.657084,45960.41,41144.42,3.6,4.0,15.815435,213.59348,24.72
2002-07-21,30.705,22.855,26.498749,45936.3,38522.395,4.6,3.0,9.449572,96.035194,18.87
2002-07-22,31.305,24.055,27.13833,45911.613,40893.23,12.8,8.0,13.910169,214.60799,22.23
2002-07-23,30.805,23.755,26.72167,45886.39,40984.258,5.5,4.0,12.371645,175.39868,20.58
2002-07-24,30.905,22.355,26.138334,45860.65,39977.08,2.6,3.0,14.565548,215.42165,20.14
2002-07-25,31.905,22.355,26.91125,45834.414,41914.848,0.0,0.0,16.327497,259.54996,22.57
2002-07-26,30.955,24.705,27.6175,45807.715,41655.79,0.5,4.0,20.620806,240.42819,18.54
2002-07-27,29.905,22.155,25.93,45780.527,40726.902,17.900003,14.0,18.35647,217.84409,19.72
2002-07-28,28.655,23.355,25.357084,45752.637,31466.488,3.2000003,8.0,12.984975,235.02477,14.81
2002-07-29,29.155,22.905,25.296667,45724.016,31250.424,8.2,17.0,13.009903,262.41562,16.98
2002-07-30,28.655,22.005,24.975832,45694.72,33387.266,1.5000001,9.0,14.458382,275.1415,15.72
2002-07-31,30.705,22.805,26.246668,45664.77,40007.418,1.3,5.0,10.587918,252.36543,22.17
2002-08-01,30.205,22.705,25.682081,45634.21,32503.23,9.5,7.0,16.418526,236.6336,20.33
2002-08-02,25.105,22.255,23.717499,45603.07,3388.137,29.500002,20.0,14.186923,223.54895,7.04
2002-08-03,27.705,21.805,24.082085,45571.387,22876.348,9.5,13.0,10.315115,205.65227,14.33
2002-08-04,29.605,21.855,25.169584,45539.2,40883.97,4.2999997,7.0,11.298495,251.52335,19.74
2002-08-05,30.955,22.605,26.327913,45506.53,41023.957,0.0,0.0,17.811815,282.0994,22.02
2002-08-06,31.305,22.755,26.621672,45473.418,38690.4,1.9000001,3.0,18.374111,259.38474,22.45
2002-08-07,27.955,22.705,24.602913,45439.9,21861.297,26.7,16.0,13.246826,139.61896,13.53
2002-08-08,28.605,22.055,24.99042,45406.004,36186.914,3.4,11.0,16.039202,171.24008,18.31
2002-08-09,30.255,22.405,26.200834,45371.76,41753.203,0.3,2.0,12.768586,249.87473,22.31
2002-08-10,28.105,23.405,25.050835,45337.203,12157.428,14.8,8.0,14.654254,284.5966,9.15
2002-08-11,30.255,23.055,26.344584,45302.355,38073.434,0.9,5.0,9.885262,268.1144,19.24
2002-08-12,30.055,22.655,26.032082,45267.258,38117.023,0.0,0.0,16.299694,204.46721,19.99
2002-08-13,28.405,23.355,25.182085,45231.934,25488.059,6.3000007,11.0,11.841756,223.35625,13.51
2002-08-14,30.405,22.455,26.43625,45196.414,39964.586,1.4000001,4.0,11.570515,270.9513,21.79
2002-08-15,27.955,23.355,25.248747,45160.734,8556.537,16.0,7.0,15.9134655,235.74141,9.6
2002-08-16,29.105,22.055,25.390417,45124.86,40210.48,8.3,8.0,17.193533,198.52052,18.15
2002-08-17,30.155,22.705,25.848747,45088.53,40116.008,4.6000004,9.0,12.074766,251.56493,21.46
2002-08-18,25.055,22.305,23.457085,45051.742,1459.6873,56.7,17.0,14.081477,329.51776,5.23
2002-08-19,29.055,22.655,25.27167,45014.516,36327.605,2.1000001,9.0,10.661107,167.95103,19.67
2002-08-20,29.855,22.655,25.719584,44976.883,38616.355,2.8000002,9.0,11.753877,243.67934,20.58
2002-08-21,29.555,22.305,25.355001,44938.887,18249.863,9.1,6.0,9.3876505,260.63986,13.79
2002-08-22,29.655,21.605,25.046669,44900.547,29294.736,0.5,1.0,14.081478,155.09142,19.03
2002-08-23,30.655,22.055,26.10292,44861.895,40662.176,0.0,0.0,14.480773,201.83647,22.13
2002-08-24,30.505,22.255,26.355003,44822.97,40927.953,0.2,1.0,9.826088,212.9158,22.83
2002-08-25,30.705,22.455,26.038332,44783.797,37768.96,3.2,5.0,9.885262,287.22577,20.89
2002-08-26,30.255,22.305,26.325834,44744.4,39846.793,1.7,6.0,7.771331,237.42598,21.77
2002-08-27,29.355,22.105,25.442503,44704.816,25725.963,22.900002,11.0,15.782622,164.21916,16.33
2002-08-28,27.655,22.155,24.33625,44665.074,16236.872,27.500002,11.0,14.658676,200.87083,11.27
2002-08-29,30.055,21.455,25.588333,44625.2,38872.215,0.0,0.0,14.982228,304.4823,19.61
2002-08-30,30.005,23.105,25.438334,44585.22,26700.117,5.9999995,6.0,14.264361,40.08966,16.97
2002-08-31,29.355,22.705,25.305,44545.156,39856.25,1.8000001,9.0,18.331741,154.19936,19.94
2002-09-01,30.705,21.355,26.02375,44505.047,40499.31,1.7,2.0,8.913181,244.44746,24.4
2002-09-02,29.655,21.905,25.667498,44464.91,34632.516,11.1,10.0,14.277983,276.43054,17.35
2002-09-03,32.205,22.105,26.796669,44424.78,36516.1,0.0,0.0,7.5942073,291.80145,24.93
2002-09-04,32.905003,24.505,27.719587,44384.676,39956.008,0.4,1.0,15.844089,279.23615,23.43
2002-09-05,28.505,22.905,24.92375,44344.582,14572.402,46.5,9.0,16.434305,129.62022,11.58
2002-09-06,29.905,21.555,25.448748,44304.22,37823.273,0.0,0.0,14.182355,224.53166,22.38
2002-09-07,30.705,23.055,25.886248,44263.57,35731.402,19.2,9.0,16.575644,254.1231,22.86
2002-09-08,25.255,22.055,23.444582,44222.664,1412.1055,37.600002,14.0,16.862455,190.00792,5.07
2002-09-09,29.455,21.655,25.669584,44181.527,38729.91,0.0,0.0,10.948973,166.78723,19.53
2002-09-10,29.855,22.655,25.88,44140.188,36719.426,4.0,3.0,12.904882,348.15463,17.99
2002-09-11,29.355,22.805,25.68625,44098.68,39494.215,3.3000002,8.0,9.793058,247.24895,17.37
2002-09-12,30.955,21.805,26.1925,44057.023,40069.03,0.6,3.0,13.854155,190.09409,24.8
2002-09-13,30.605,22.155,26.092499,44015.246,39872.477,0.5,1.0,10.739832,191.28487,23.01
2002-09-14,29.105,22.655,25.357084,43973.383,33974.98,19.800001,12.0,7.7879906,292.75107,18.17
2002-09-15,29.605,22.055,25.598753,43931.45,36676.215,2.1000001,5.0,10.440001,232.54935,17.77
2002-09-16,31.205,22.705,26.8925,43889.473,39789.68,0.0,0.0,7.7879906,241.04288,22.92
2002-09-17,30.755,23.755,26.74042,43847.49,39872.14,4.8,6.0,13.32,257.34534,21.52
2002-09-18,30.855,23.505,26.78417,43805.523,39954.72,3.1000001,6.0,14.561099,279.47983,22.63
2002-09-19,29.505,22.405,25.663338,43763.59,36272.055,4.8999996,9.0,12.397806,160.54095,19.95
2002-09-20,28.205,22.305,25.294584,43721.723,39600.0,1.9,6.0,11.246759,141.42651,18.95
2002-09-21,30.905,22.405,27.152918,43679.953,39954.766,0.0,0.0,8.049845,302.16434,23.53
2002-09-22,33.255,24.355,28.384165,43638.293,39954.81,0.0,0.0,15.141414,289.88187,25.59
2002-09-23,29.855,23.555,26.230003,43596.777,25746.16,0.6,4.0,14.113652,226.10536,15.45
2002-09-24,30.155,21.905,26.04875,43555.434,39872.18,0.4,2.0,14.4,246.75099,19.48
2002-09-25,31.155,22.255,26.538332,43514.23,35162.773,0.2,1.0,9.885262,102.06641,21.23
2002-09-26,32.005,22.505,27.09667,43472.883,40037.547,0.1,1.0,13.049689,132.59254,24.62
2002-09-27,33.605003,24.105,28.457079,43431.375,40037.555,0.0,0.0,8.891343,259.55817,25.05
2002-09-28,32.655003,23.455,28.052917,43389.727,39568.145,0.0,0.0,23.847115,263.92172,24.57
2002-09-29,32.155003,24.255,27.657082,43347.977,38332.09,0.0,0.0,21.746504,264.4579,19.58
2002-09-30,32.555,23.305,27.469587,43306.14,39955.273,0.0,0.0,20.140705,278.16107,24.0
2002-10-01,32.755,22.855,27.350836,43264.258,39955.367,0.0,0.0,18.089775,284.7314,23.77
2002-10-02,32.455,22.205,26.890417,43222.355,40119.926,0.0,0.0,16.610792,292.6444,26.12
2002-10-03,33.005,21.805,27.190416,43180.453,40037.727,0.0,0.0,14.471821,264.6257,23.54
2002-10-04,32.755,22.905,27.70917,43138.594,39922.934,0.3,2.0,13.570615,257.56042,23.46
2002-10-05,31.255,22.955,26.83417,43096.79,39385.98,6.3,5.0,13.755579,249.88593,18.98
2002-10-06,26.055,22.505,24.404999,43055.082,4291.0015,18.400002,16.0,9.178235,207.72815,8.92
2002-10-07,29.005,22.105,25.24042,43013.492,39117.395,0.8,5.0,13.551501,202.12915,17.0
2002-10-08,28.805,22.005,24.640417,42972.06,29592.574,6.6,10.0,6.28713,172.80083,16.41
2002-10-09,28.805,22.105,25.313332,42930.8,35897.418,3.6,8.0,8.699793,144.50667,16.38
2002-10-10,29.505,22.205,25.371668,42889.758,33384.938,5.7000003,7.0,9.693296,159.179,17.58
2002-10-11,30.555,21.555,25.759169,42848.945,39295.145,1.0,4.0,8.654986,98.2072,22.37
2002-10-12,32.005,22.355,26.869585,42808.402,39454.168,3.0,2.0,14.081477,308.43982,22.49
2002-10-13,33.055,23.405,27.727915,42768.16,39419.47,0.0,0.0,11.27553,263.22656,23.98
2002-10-14,30.905,24.055,26.759169,42728.25,39260.29,3.2000003,5.0,12.496718,223.90001,21.15
2002-10-15,30.855,23.405,26.894585,42688.64,39194.062,1.7,6.0,11.592895,253.364,22.36
2002-10-16,30.655,23.055,26.67792,42649.027,39241.23,2.1,5.0,8.905908,227.62141,21.82
2002-10-17,31.455,23.355,26.709166,42609.383,39287.812,2.1,3.0,10.990322,183.45322,22.01
2002-10-18,32.155003,23.655,26.917501,42569.74,37600.117,1.0,3.0,13.779114,221.86357,21.12
2002-10-19,32.805,23.155,27.438332,42530.125,39069.035,0.3,2.0,9.0,280.26328,21.87
2002-10-20,32.205,23.605,27.407084,42490.582,38993.043,0.0,0.0,9.0,197.91652,21.19
2002-10-21,34.305,22.805,28.223753,42451.137,39162.094,0.0,0.0,8.373386,233.13,23.17
2002-10-22,32.905003,22.605,27.644585,42411.83,38412.53,0.0,0.0,10.137692,207.1937,21.24
2002-10-23,32.455,23.505,27.446669,42372.684,38198.805,0.8,2.0,9.360001,232.71558,19.59
2002-10-24,33.105003,22.555,27.577919,42333.742,38998.668,0.0,0.0,10.137692,168.29945,20.93
2002-10-25,32.355,22.355,27.357086,42295.035,36397.88,0.1,1.0,9.531505,182.1298,19.8
2002-10-26,32.255,22.605,27.646667,42256.605,38944.176,0.0,0.0,7.386582,213.48618,19.73
2002-10-27,33.405003,21.655,27.594584,42218.477,38788.043,0.0,0.0,8.404285,294.98633,20.46
2002-10-28,34.305,20.205,27.144583,42180.69,38761.953,0.0,0.0,10.137692,72.884926,23.1
2002-10-29,33.455,20.255,26.527918,42143.285,36126.055,0.0,0.0,10.1887,299.17783,18.81
2002-10-30,34.405003,20.005,27.184172,42106.297,38712.758,0.0,0.0,9.885262,206.1309,23.0
2002-10-31,33.555,22.955,28.136251,42069.766,38613.33,0.0,0.0,10.390226,161.961,19.29
2002-11-01,33.055,20.605,26.525835,42033.723,33941.594,0.0,0.0,11.183201,54.881325,19.29
2002-11-02,33.855003,18.455,26.525835,41998.21,38781.92,0.0,0.0,11.966954,37.77815,23.5
2002-11-03,34.305,18.405,26.625837,41963.27,38697.527,0.0,0.0,10.799999,48.616905,23.31
2002-11-04,33.055,20.305,26.315414,41928.88,38616.633,0.0,0.0,17.418196,59.38019,23.25
2002-11-05,33.305,17.605,26.75292,41894.71,38665.07,0.0,0.0,12.287555,72.23815,23.31
2002-11-06,33.405003,17.155,25.798752,41860.742,38588.418,0.0,0.0,14.440443,74.199585,23.16
2002-11-07,33.505,16.905,25.777918,41827.008,38561.1,0.0,0.0,13.849477,63.612297,21.47
2002-11-08,33.355003,20.555,26.605003,41793.543,38546.68,0.0,0.0,14.4,48.118164,22.32
2002-11-09,32.705,19.905,26.209167,41760.39,38533.215,0.0,0.0,13.551501,53.407696,22.21
2002-11-10,33.555,20.605,26.582083,41727.582,38520.715,0.0,0.0,14.021525,30.87444,22.32
2002-11-11,34.205,20.405,26.605003,41695.156,38509.195,0.0,0.0,13.513193,47.20986,22.18
2002-11-12,34.855003,19.905,27.163336,41663.152,38498.668,0.0,0.0,13.797913,60.71265,21.96
2002-11-13,35.505,21.305,28.675835,41631.613,38489.16,0.0,0.0,12.015589,79.79424,21.97
2002-11-14,35.055,22.155,28.902918,41600.566,38480.67,0.0,0.0,10.823973,129.593,20.09
2002-11-15,34.305,23.505,28.59459,41570.062,38473.23,0.0,0.0,16.311613,240.93541,19.25
2002-11-16,34.405003,23.305,28.92792,41540.137,38466.848,0.0,0.0,11.983188,298.0162,19.17
2002-11-17,35.655003,21.405,29.032087,41510.836,38461.543,0.0,0.0,8.287822,205.84427,21.33
2002-11-18,35.605003,21.555,28.87792,41482.19,38457.332,0.0,0.0,13.084402,81.1404,21.04
2002-11-19,35.705,21.005,28.292501,41454.25,38454.24,0.0,0.0,12.413477,73.55379,21.68
2002-11-20,35.405003,19.055,28.515419,41427.062,38452.27,0.0,0.0,12.371645,91.32449,21.67
2002-11-21,35.855003,18.755,27.644585,41400.656,38451.45,0.0,0.0,16.595179,72.87377,21.72
2002-11-22,34.605003,19.555,27.13417,41375.08,38451.8,0.0,0.0,17.313717,77.889084,21.82
2002-11-23,35.505,19.805,27.513336,41350.383,38453.336,0.0,0.0,15.905319,75.55266,21.72
2002-11-24,35.355003,18.855,27.1175,41326.547,38456.15,0.0,0.0,15.111424,74.67841,21.67
2002-11-25,35.055,17.755,26.519585,41303.31,38460.402,0.0,0.0,15.124284,82.28819,21.67
2002-11-26,33.605003,17.105,26.771667,41280.645,36792.297,0.0,0.0,13.049689,65.440605,17.13
2002-11-27,34.505,18.005,26.41542,41258.582,37461.57,0.0,0.0,12.682018,58.89398,19.94
2002-11-28,34.555,18.405,26.350836,41237.14,38481.316,0.0,0.0,12.6462,73.848915,20.97
2002-11-29,34.455,18.955,26.471672,41216.363,38018.027,0.0,0.0,15.546833,74.18586,21.16
2002-11-30,34.005,19.505,26.16958,41196.27,38501.56,0.0,0.0,14.336861,58.76528,19.4
2002-12-01,34.255,18.905,25.971666,41176.887,37888.758,0.0,0.0,16.923828,50.317036,20.96
2002-12-02,33.105003,17.905,25.2175,41158.246,38496.438,0.0,0.0,13.044722,42.080513,21.01
2002-12-03,33.305,17.755,25.167501,41140.375,38475.86,0.0,0.0,12.475961,44.810074,20.31
2002-12-04,33.555,18.155,25.511248,41123.305,38456.16,0.0,0.0,12.475961,48.234497,20.64
2002-12-05,32.405003,17.755,24.97375,41107.062,36105.176,0.0,0.0,12.387348,30.555866,19.22
2002-12-06,33.005,18.205,25.502914,41091.676,38419.574,0.0,0.0,11.726277,7.461904,19.85
2002-12-07,32.555,18.105,24.973747,41077.176,38402.754,0.0,0.0,10.041354,1.0786146,19.68
2002-12-08,32.705,17.555,24.698751,41063.586,38386.97,0.0,0.0,11.966953,18.351166,20.45
2002-12-09,32.855003,18.955,25.498755,41050.945,37503.324,0.0,0.0,20.620804,35.570248,19.67
2002-12-10,31.255,21.505,25.925833,41039.27,37330.938,0.1,1.0,22.406927,33.349373,16.01
2002-12-11,30.805,19.855,24.698748,41028.598,35155.68,0.5,3.0,18.775303,34.24492,16.24
2002-12-12,30.705,20.505,25.17375,41018.953,30320.084,0.0,0.0,15.856354,47.366283,12.9
2002-12-13,33.005,19.655,26.07583,41010.363,38324.78,0.0,0.0,18.947083,44.63443,18.69
2002-12-14,34.855003,21.105,27.34667,41002.836,38316.15,0.0,0.0,20.523157,42.122967,19.97
2002-12-15,34.905003,20.555,27.227919,40996.28,38308.812,0.0,0.0,17.193533,46.741676,19.71
2002-12-16,35.455,20.105,27.375837,40990.668,38302.543,0.0,0.0,15.683776,52.47453,19.79
2002-12-17,35.405003,21.305,28.057085,40985.996,35807.348,0.0,0.0,18.837322,87.59147,18.5
2002-12-18,33.755,21.455,27.27167,40982.277,38293.242,0.0,0.0,19.09358,81.0018,20.62
2002-12-19,32.505,15.855,24.502914,40979.5,38290.195,0.0,0.0,11.592895,67.49642,20.93
2002-12-20,33.355003,16.305,24.742502,40977.664,38288.223,0.0,0.0,13.339445,59.55249,20.55
2002-12-21,33.205,18.605,25.540419,40976.777,38287.33,0.0,0.0,15.844089,60.156223,20.56
2002-12-22,32.905003,17.905,24.959166,40976.824,38287.496,0.0,0.0,18.448023,60.555626,20.9
2002-12-23,32.255,17.005,24.425837,40977.812,38288.74,0.0,0.0,22.314192,62.569164,20.83
2002-12-24,31.505,17.755,24.269585,40979.742,38291.04,0.0,0.0,21.03152,62.092663,20.87
2002-12-25,31.405,16.405,23.82583,40982.605,38294.402,0.0,0.0,19.469975,57.175297,20.77
2002-12-26,30.955,16.655,23.563332,40986.4,38298.83,0.0,0.0,19.586117,59.768036,20.44
2002-12-27,30.605,16.655,23.300835,40991.125,38304.31,0.0,0.0,17.76081,60.166348,19.99
2002-12-28,31.155,15.455,23.102919,40996.773,38310.836,0.0,0.0,16.394829,61.35249,20.87
2002-12-29,31.705,15.505,23.459166,41003.344,38318.406,0.0,0.0,16.75064,62.456318,20.7
2002-12-30,32.655003,16.955,24.417501,41010.836,38327.01,0.0,0.0,16.09969,61.15145,20.57
2002-12-31,31.605,17.655,24.1425,41019.24,38336.65,0.0,0.0,17.709658,53.143616,20.46
2003-01-01,31.005,16.405,23.12583,41028.55,38347.324,0.0,0.0,19.93048,59.12735,21.26
2003-01-02,30.805,15.455,22.529999,41038.77,38359.008,0.0,0.0,19.586117,58.740543,21.35
2003-01-03,31.705,14.755,22.959166,41049.91,38371.97,0.0,0.0,17.106628,66.44224,21.19
2003-01-04,32.255,14.955,23.561249,41062.105,38386.324,0.0,0.0,13.450708,50.906155,21.0
2003-01-05,32.805,15.805,23.992498,41075.344,38401.87,0.0,0.0,12.287555,35.7068,20.7
2003-01-06,33.455,16.605,24.775835,41089.59,36800.188,0.0,0.0,10.587917,33.46539,19.44
2003-01-07,33.805,17.455,25.192497,41104.816,38436.36,0.0,0.0,14.021525,34.75747,20.47
2003-01-08,33.955,18.005,25.577919,41121.0,38455.227,0.0,0.0,15.546833,41.331432,20.65
2003-01-09,33.905003,17.605,25.371666,41138.094,38475.125,0.0,0.0,11.885453,27.178705,20.45
2003-01-10,33.555,17.255,25.163336,41156.074,38297.156,0.0,0.0,11.013882,357.63647,20.76
2003-01-11,32.055,16.855,24.234167,41174.902,38476.82,0.0,0.0,9.885262,347.07394,19.26
2003-01-12,32.555,18.155,25.090418,41194.56,36121.56,0.0,0.0,10.853866,9.193507,19.32
2003-01-13,30.255,21.555,25.288336,41215.0,28371.43,0.0,0.0,11.91812,56.5495,11.37
2003-01-14,31.105,20.005,25.532084,41236.2,34427.848,0.0,0.0,14.917212,61.34383,13.35
2003-01-15,32.055,21.605,26.494583,41258.125,36662.895,0.0,0.0,22.545315,48.294357,16.23
2003-01-16,33.505,20.455,26.613333,41280.746,37331.812,0.0,0.0,18.448023,48.628613,19.07
2003-01-17,31.905,22.455,26.548754,41304.035,21322.955,0.0,0.0,14.685176,69.20976,12.14
2003-01-18,29.705,20.205,24.542501,41327.95,22734.543,0.0,0.0,18.171976,43.98791,13.3
2003-01-19,29.055,19.855,24.363335,41352.473,34461.656,0.0,0.0,15.778516,44.642735,12.82
2003-01-20,31.605,21.155,25.571669,41377.562,26603.688,0.0,0.0,14.264361,32.363693,14.33
2003-01-21,33.205,20.755,26.600832,41403.203,34446.145,0.0,0.0,14.773164,27.879702,18.53
2003-01-22,32.205,21.405,26.327917,41429.348,36000.0,0.0,0.0,18.278645,20.655424,19.57
2003-01-23,33.955,20.305,26.663332,41456.03,38395.28,0.0,0.0,21.398056,58.48847,21.02
2003-01-24,35.055,20.705,27.594582,41483.54,38396.402,0.0,0.0,17.581125,62.51302,21.28
2003-01-25,34.105003,22.905,27.977919,41511.883,34793.953,0.0,0.0,23.263912,60.06314,18.04
2003-01-26,31.205,20.955,25.27375,41541.008,35372.242,0.0,0.0,20.111729,37.99244,18.62
2003-01-27,29.005,16.305,22.255,41570.883,38365.566,0.0,0.0,19.881649,44.247334,21.41
2003-01-28,28.755,14.805,21.340418,41601.46,38412.465,0.0,0.0,17.884428,48.323223,22.01
2003-01-29,29.555,14.405,21.694586,41632.7,38419.25,0.0,0.0,14.904173,46.12551,22.14
2003-01-30,31.605,14.405,22.788332,41664.547,38427.09,0.0,0.0,13.18308,40.75879,22.26
